Date,Open,High,Low,Close,Volume,Adj Close
2016-04-04,453.0,467.0,440.25,445.75,7342800,445.75
2016-04-05,441.05,459.8,441.0,445.6,978400,445.6
2016-04-06,446.0,457.0,440.2,451.1,638300,451.1
2016-04-07,451.05,458.8,443.35,445.4,605200,445.4
2016-04-08,446.55,451.0,432.0,449.65,840700,449.65
2016-04-11,447.5,451.5,443.0,448.05,112500,448.05
2016-04-12,447.0,473.95,444.4,466.3,361800,466.3
2016-04-13,468.7,522.0,466.5,506.05,1694400,506.05
2016-04-14,506.05,506.05,506.05,506.05,0,506.05
2016-04-15,506.05,506.05,506.05,506.05,0,506.05
2016-04-18,507.2,510.8,486.25,492.6,302200,492.6
2016-04-19,492.6,492.6,492.6,492.6,0,492.6
2016-04-20,497.95,507.25,487.0,494.65,329300,494.65
2016-04-21,501.0,501.0,487.0,495.85,316000,495.85
2016-04-22,492.1,505.9,490.05,493.8,82800,493.8
2016-04-25,494.2,499.0,493.0,496.0,404700,496.0
2016-04-26,495.9,524.6,495.75,507.0,763900,507.0
2016-04-27,508.2,519.4,503.1,515.25,619400,515.25
2016-04-28,516.0,527.3,505.0,508.25,576500,508.25
2016-04-29,511.0,518.45,503.35,512.1,624500,512.1
2016-05-02,513.85,524.0,505.05,519.35,670700,519.35
2016-05-03,523.95,537.0,512.3,520.35,738800,520.35
2016-05-04,521.0,528.0,510.1,513.1,651800,513.1
2016-05-05,514.95,517.75,506.0,510.3,620000,510.3
2016-05-06,510.3,519.9,502.2,512.4,675800,512.4
2016-05-09,515.8,536.9,486.8,509.9,649200,509.9
2016-05-10,514.75,515.8,500.0,508.05,626800,508.05
2016-05-11,502.0,507.0,500.0,502.7,616600,502.7
2016-05-12,506.0,506.0,491.1,498.9,606300,498.9
2016-05-13,498.0,503.4,481.1,498.4,716000,498.4
2016-05-16,505.3,511.95,495.15,507.8,711900,507.8
2016-05-17,506.0,512.0,502.0,507.9,662800,507.9
2016-05-18,508.0,509.5,502.0,507.05,688200,507.05
2016-05-19,507.05,508.0,493.0,500.85,697500,500.85
2016-05-20,492.05,503.0,480.2,491.25,754200,491.25
2016-05-23,510.0,513.8,496.1,509.5,688500,509.5
2016-05-24,505.95,522.4,504.65,514.45,688600,514.45
2016-05-25,516.0,526.0,512.0,519.65,787300,519.65
2016-05-26,520.25,524.0,516.25,521.45,783800,521.45
2016-05-27,522.1,525.0,515.0,520.15,786700,520.15
2016-05-30,506.0,624.15,506.0,537.2,1066500,537.2
2016-05-31,537.85,548.0,516.3,519.45,789300,519.45
2016-06-01,521.15,521.2,515.0,518.0,641500,518.0
2016-06-02,518.45,540.0,516.8,533.25,697700,533.25
2016-06-03,534.0,547.7,530.5,535.2,670900,535.2
2016-06-06,540.0,547.0,531.55,539.45,732500,539.45
2016-06-07,539.0,545.0,535.0,537.2,604000,537.2
2016-06-08,538.0,554.0,533.0,537.2,629800,537.2
2016-06-09,538.0,541.8,531.0,537.65,719400,537.65
2016-06-10,538.0,575.5,536.8,556.8,566300,556.8
2016-06-13,558.5,591.0,556.55,579.1,772600,579.1
2016-06-14,575.0,606.3,575.0,595.6,688100,595.6
2016-06-15,597.95,609.95,580.0,591.05,734600,591.05
2016-06-16,592.0,593.5,567.0,577.25,686800,577.25
2016-06-17,579.95,692.7,574.05,682.15,1276100,682.15
2016-06-20,664.0,710.0,646.0,698.1,1199900,698.1
2016-06-21,695.0,709.0,685.05,692.0,794500,692.0
2016-06-22,692.0,704.5,681.8,687.45,753600,687.45
2016-06-23,688.0,694.85,676.15,680.55,699400,680.55
2016-06-24,666.0,691.8,586.55,680.5,754100,680.5
2016-06-27,680.0,733.0,671.15,712.15,777400,712.15
2016-06-28,720.0,737.0,715.0,721.2,743000,721.2
2016-06-29,724.9,735.7,720.0,724.3,671900,724.3
2016-06-30,727.75,733.0,666.0,702.9,862300,702.9
2016-07-01,709.0,720.8,663.1,672.4,848100,672.4
2016-07-04,682.0,706.0,668.0,696.45,656900,696.45
2016-07-05,699.9,708.0,690.3,699.3,622200,699.3
2016-07-06,699.3,699.3,699.3,699.3,0,699.3
2016-07-07,700.0,712.9,667.5,672.45,705900,672.45
2016-07-08,674.95,684.7,668.0,677.05,631400,677.05
2016-07-11,675.0,696.0,671.0,680.8,650000,680.8
2016-07-12,678.0,693.5,668.6,679.7,710500,679.7
2016-07-13,685.0,689.9,676.0,682.1,627400,682.1
2016-07-14,680.5,702.0,675.5,687.25,703300,687.25
2016-07-15,677.05,692.25,671.0,673.75,586400,673.75
2016-07-18,679.0,682.0,670.0,673.2,584300,673.2
2016-07-19,672.85,677.8,665.25,673.15,567200,673.15
2016-07-20,673.0,681.7,668.8,674.1,656200,674.1
2016-07-21,677.0,681.3,666.6,672.35,623300,672.35
2016-07-22,673.0,677.85,664.45,671.8,593200,671.8
2016-07-25,675.65,684.85,663.0,681.5,600400,681.5
2016-07-26,681.9,701.9,679.0,686.75,607000,686.75
2016-07-27,686.0,691.0,666.65,671.75,579800,671.75
2016-07-28,672.15,698.8,660.3,692.6,636200,692.6
2016-07-29,695.9,722.0,682.2,711.25,713000,711.25
2016-08-01,710.05,719.0,693.0,705.85,617800,705.85
2016-08-02,691.1,741.0,691.1,727.4,707100,727.4
2016-08-03,728.0,737.4,705.15,725.85,626600,725.85
2016-08-04,730.0,768.8,730.0,759.6,438300,759.6
2016-08-05,762.55,844.0,752.1,823.35,656500,823.35
2016-08-08,828.0,831.5,796.65,810.15,558100,810.15
2016-08-09,811.8,812.15,785.3,798.3,508100,798.3
2016-08-10,805.0,814.5,795.5,803.0,534600,803.0
2016-08-11,782.0,815.0,782.0,805.0,426100,805.0
2016-08-12,803.25,833.45,797.15,821.0,544400,821.0
2016-08-15,821.0,821.0,821.0,821.0,0,821.0
2016-08-16,830.0,844.9,800.0,805.7,622800,805.7
2016-08-17,807.0,823.95,802.7,813.25,557400,813.25
2016-08-18,815.7,823.0,783.15,788.0,471300,788.0
2016-08-19,790.0,803.0,783.05,791.05,509200,791.05
2016-08-22,790.0,814.35,785.5,804.25,501300,804.25
2016-08-23,809.95,829.8,804.0,808.3,477000,808.3
2016-08-24,800.0,822.7,800.0,809.6,460300,809.6
2016-08-25,815.6,826.4,805.0,809.2,468800,809.2
2016-08-26,812.25,827.0,809.9,823.2,491600,823.2
2016-08-29,858.0,860.0,815.0,826.6,441800,826.6
2016-08-30,830.0,843.6,825.0,827.4,511100,827.4
2016-08-31,835.45,851.0,826.1,829.15,436500,829.15
2016-09-01,837.65,939.8,830.55,903.75,628000,903.75
2016-09-02,894.2,915.0,851.5,886.8,541500,886.8
2016-09-05,886.8,886.8,886.8,886.8,0,886.8
2016-09-06,888.0,908.0,887.0,891.75,467300,891.75
2016-09-07,895.0,908.0,886.7,898.0,480900,898.0
2016-09-08,904.95,916.9,873.0,881.4,448100,881.4
2016-09-09,885.0,890.0,846.0,858.4,465100,858.4
2016-09-12,846.9,860.0,841.6,847.6,474700,847.6
2016-09-13,847.6,847.6,847.6,847.6,0,847.6
2016-09-14,836.05,859.1,836.05,851.05,500800,851.05
2016-09-15,857.0,864.8,848.05,854.55,354200,854.55
2016-09-16,868.0,905.0,852.3,889.1,461000,889.1
2016-09-19,892.3,911.9,874.25,884.55,541500,884.55
2016-09-20,892.65,917.0,885.1,904.1,507900,904.1
2016-09-21,909.0,961.75,905.0,938.3,565100,938.3
2016-09-22,949.0,1074.0,927.05,938.5,575000,938.5
2016-09-23,945.0,962.0,910.0,947.9,549100,947.9
2016-09-26,947.7,950.05,897.0,903.15,574100,903.15
2016-09-27,906.0,922.75,892.35,907.5,569200,907.5
2016-09-28,921.2,929.6,904.0,927.45,574500,927.45
2016-09-29,935.0,936.5,880.0,891.15,522200,891.15
2016-09-30,908.85,908.85,880.5,891.25,507300,891.25
2016-10-03,892.1,924.0,892.0,911.7,559300,911.7
2016-10-04,915.05,930.0,875.2,921.6,551500,921.6
2016-10-05,934.95,934.95,911.7,930.1,534700,930.1
2016-10-06,932.0,936.0,886.6,898.5,555700,898.5
